Category,Book_name,Ratings,Price,Book_Url
Health,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,5,£49.71,http://books.toscrape.com/catalogue/category/books/health_47/index.html
Health,"Eat Fat, Get Thin",2,£54.07,http://books.toscrape.com/catalogue/category/books/health_47/index.html
Health,The Art and Science of Low Carbohydrate Living,5,£52.98,http://books.toscrape.com/catalogue/category/books/health_47/index.html
Health,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",3,£49.05,http://books.toscrape.com/catalogue/category/books/health_47/index.html
Historical,All the Light We Cannot See,5,£29.87,http://books.toscrape.com/catalogue/category/books/historical_42/index.html
Historical,The Girl You Left Behind (The Girl You Left Behind #1),1,£15.79,http://books.toscrape.com/catalogue/category/books/historical_42/index.html
Historical Fiction,A Flight of Arrows (The Pathfinders #2),5,£55.53,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html
Historical Fiction,A Paris Apartment,4,£39.01,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html
Historical Fiction,A Spy's Devotion (The Regency Spies of London #1),5,£16.97,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/page-2.html
Historical Fiction,Between Shades of Gray,5,£20.79,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/page-2.html
Historical Fiction,Forever and Forever: The Courtship of Henry Longfellow and Fanny Appleton,3,£29.69,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html
Historical Fiction,Girl With a Pearl Earring,1,£26.77,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html
Historical Fiction,Girl in the Blue Coat,2,£46.83,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html
Historical Fiction,Glory over Everything: Beyond The Kitchen House,3,£45.84,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html
Historical Fiction,Lilac Girls,2,£17.28,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html
Historical Fiction,Lost Among the Living,4,£27.70,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/page-2.html
Historical Fiction,"Love, Lies and Spies",2,£20.55,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html
Historical Fiction,Mrs. Houdini,5,£30.25,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html
Historical Fiction,Starlark,3,£25.83,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/page-2.html
Historical Fiction,The Constant Princess (The Tudor Court #1),3,£16.62,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html
Historical Fiction,The Guernsey Literary and Potato Peel Pie Society,1,£49.53,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html
Historical Fiction,The House by the Lake,1,£36.95,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html
Historical Fiction,The Invention of Wings,1,£37.34,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html
Historical Fiction,The Last Painting of Sara de Vos,2,£55.55,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html
Historical Fiction,The Marriage of Opposites,4,£28.08,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html
Historical Fiction,The Passion of Dolssa,5,£28.32,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html
Historical Fiction,The Red Tent,5,£35.66,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html
Historical Fiction,The Secret Healer,3,£34.56,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/page-2.html
Historical Fiction,Tipping the Velvet,1,£53.74,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html
Historical Fiction,Voyager (Outlander #3),5,£21.07,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html
Historical Fiction,While You Were Mine,5,£41.32,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/page-2.html
Historical Fiction,World Without End (The Pillars of the Earth #2),4,£32.97,http://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html
History,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",5,£44.48,http://books.toscrape.com/catalogue/category/books/history_32/index.html
History,1491: New Revelations of the Americas Before Columbus,3,£21.80,http://books.toscrape.com/catalogue/category/books/history_32/index.html
History,A Distant Mirror: The Calamitous 14th Century,3,£14.58,http://books.toscrape.com/catalogue/category/books/history_32/index.html
History,A Short History of Nearly Everything,5,£52.40,http://books.toscrape.com/catalogue/category/books/history_32/index.html
History,America's War for the Greater Middle East: A Military History,2,£51.22,http://books.toscrape.com/catalogue/category/books/history_32/index.html
History,Brilliant Beacons: A History of the American Lighthouse,3,£11.45,http://books.toscrape.com/catalogue/category/books/history_32/index.html
History,Catherine the Great: Portrait of a Woman,4,£58.55,http://books.toscrape.com/catalogue/category/books/history_32/index.html
History,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",2,£43.70,http://books.toscrape.com/catalogue/category/books/history_32/index.html
History,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",2,£36.28,http://books.toscrape.com/catalogue/category/books/history_32/index.html
History,Sapiens: A Brief History of Humankind,5,£54.23,http://books.toscrape.com/catalogue/category/books/history_32/index.html
History,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,1,£19.73,http://books.toscrape.com/catalogue/category/books/history_32/index.html
History,The Guns of August,2,£14.54,http://books.toscrape.com/catalogue/category/books/history_32/index.html
History,The Hiding Place,4,£55.91,http://books.toscrape.com/catalogue/category/books/history_32/index.html
History,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,5,£42.91,http://books.toscrape.com/catalogue/category/books/history_32/index.html
History,The Rise and Fall of the Third Reich: A History of Nazi Germany,2,£39.67,http://books.toscrape.com/catalogue/category/books/history_32/index.html
History,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,1,£59.64,http://books.toscrape.com/catalogue/category/books/history_32/index.html
History,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",1,£25.52,http://books.toscrape.com/catalogue/category/books/history_32/index.html
History,Zealot: The Life and Times of Jesus of Nazareth,3,£24.70,http://books.toscrape.com/catalogue/category/books/history_32/index.html
Horror,'Salem's Lot,4,£49.56,http://books.toscrape.com/catalogue/category/books/horror_31/index.html
Horror,Can You Keep a Secret? (Fear Street Relaunch #4),1,£48.64,http://books.toscrape.com/catalogue/category/books/horror_31/index.html
Horror,Doctor Sleep (The Shining #2),2,£40.12,http://books.toscrape.com/catalogue/category/books/horror_31/index.html
Horror,Dracula the Un-Dead,5,£35.63,http://books.toscrape.com/catalogue/category/books/horror_31/index.html
Horror,Follow You Home,1,£21.36,http://books.toscrape.com/catalogue/category/books/horror_31/index.html
Horror,House of Leaves,1,£54.89,http://books.toscrape.com/catalogue/category/books/horror_31/index.html
Horror,It,3,£25.01,http://books.toscrape.com/catalogue/category/books/horror_31/index.html
Horror,Misery,2,£34.79,http://books.toscrape.com/catalogue/category/books/horror_31/index.html
Horror,Needful Things,4,£47.51,http://books.toscrape.com/catalogue/category/books/horror_31/index.html
Horror,Night Shift (Night Shift #1-20),4,£12.75,http://books.toscrape.com/catalogue/category/books/horror_31/index.html
Horror,Pet Sematary,3,£10.56,http://books.toscrape.com/catalogue/category/books/horror_31/index.html
Horror,Psycho: Sanitarium (Psycho #1.5),5,£36.97,http://books.toscrape.com/catalogue/category/books/horror_31/index.html
Horror,Red Dragon (Hannibal Lecter #1),3,£23.37,http://books.toscrape.com/catalogue/category/books/horror_31/index.html
Horror,Security,2,£39.25,http://books.toscrape.com/catalogue/category/books/horror_31/index.html
Horror,The Girl with All the Gifts,3,£49.47,http://books.toscrape.com/catalogue/category/books/horror_31/index.html
Horror,The Loney,1,£23.40,http://books.toscrape.com/catalogue/category/books/horror_31/index.html
Horror,The Stand,2,£57.86,http://books.toscrape.com/catalogue/category/books/horror_31/index.html
Humor,Dress Your Family in Corduroy and Denim,3,£43.68,http://books.toscrape.com/catalogue/category/books/humor_30/index.html
Humor,Holidays on Ice,2,£51.07,http://books.toscrape.com/catalogue/category/books/humor_30/index.html
Humor,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",5,£14.75,http://books.toscrape.com/catalogue/category/books/humor_30/index.html
Humor,I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,4,£25.98,http://books.toscrape.com/catalogue/category/books/humor_30/index.html
Humor,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",5,£55.50,http://books.toscrape.com/catalogue/category/books/humor_30/index.html
Humor,Naked,3,£31.69,http://books.toscrape.com/catalogue/category/books/humor_30/index.html
Humor,Old School (Diary of a Wimpy Kid #10),5,£11.83,http://books.toscrape.com/catalogue/category/books/humor_30/index.html
Humor,The Long Haul (Diary of a Wimpy Kid #9),1,£44.07,http://books.toscrape.com/catalogue/category/books/humor_30/index.html
Humor,Toddlers Are A**holes: It's Not Your Fault,1,£25.55,http://books.toscrape.com/catalogue/category/books/humor_30/index.html
Humor,When You Are Engulfed in Flames,5,£30.89,http://books.toscrape.com/catalogue/category/books/humor_30/index.html
Music,"Chronicles, Vol. 1",2,£52.60,http://books.toscrape.com/catalogue/category/books/music_14/index.html
Music,Forever Rockers (The Rocker #12),3,£28.80,http://books.toscrape.com/catalogue/category/books/music_14/index.html
Music,How Music Works,2,£37.32,http://books.toscrape.com/catalogue/category/books/music_14/index.html
Music,Kill 'Em and Leave: Searching for James Brown and the American Soul,5,£45.05,http://books.toscrape.com/catalogue/category/books/music_14/index.html
Music,Life,5,£31.58,http://books.toscrape.com/catalogue/category/books/music_14/index.html
Music,Love Is a Mix Tape (Music #1),1,£18.03,http://books.toscrape.com/catalogue/category/books/music_14/index.html
Music,No One Here Gets Out Alive,5,£20.02,http://books.toscrape.com/catalogue/category/books/music_14/index.html
Music,Old Records Never Die: One Man's Quest for His Vinyl and His Past,2,£55.66,http://books.toscrape.com/catalogue/category/books/music_14/index.html
Music,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",3,£12.36,http://books.toscrape.com/catalogue/category/books/music_14/index.html
Music,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",3,£57.25,http://books.toscrape.com/catalogue/category/books/music_14/index.html
Music,Please Kill Me: The Uncensored Oral History of Punk,4,£31.19,http://books.toscrape.com/catalogue/category/books/music_14/index.html
Music,Rip it Up and Start Again,5,£35.02,http://books.toscrape.com/catalogue/category/books/music_14/index.html
Music,This Is Your Brain on Music: The Science of a Human Obsession,1,£38.40,http://books.toscrape.com/catalogue/category/books/music_14/index.html
Mystery,1st to Die (Women's Murder Club #1),1,£53.98,http://books.toscrape.com/catalogue/category/books/mystery_3/page-2.html
Mystery,A Murder in Time,1,£16.64,http://books.toscrape.com/catalogue/category/books/mystery_3/index.html
Mystery,A Study in Scarlet (Sherlock Holmes #1),2,£16.73,http://books.toscrape.com/catalogue/category/books/mystery_3/index.html
Mystery,A Time of Torment (Charlie Parker #14),5,£48.35,http://books.toscrape.com/catalogue/category/books/mystery_3/index.html
Mystery,Blood Defense (Samantha Brinkman #1),3,£20.30,http://books.toscrape.com/catalogue/category/books/mystery_3/page-2.html
Mystery,Boar Island (Anna Pigeon #19),3,£59.48,http://books.toscrape.com/catalogue/category/books/mystery_3/index.html
Mystery,Career of Evil (Cormoran Strike #3),2,£24.72,http://books.toscrape.com/catalogue/category/books/mystery_3/page-2.html
Mystery,Delivering the Truth (Quaker Midwife Mystery #1),4,£20.89,http://books.toscrape.com/catalogue/category/books/mystery_3/index.html
Mystery,Extreme Prey (Lucas Davenport #26),3,£25.40,http://books.toscrape.com/catalogue/category/books/mystery_3/page-2.html
Mystery,Hide Away (Eve Duncan #20),1,£11.84,http://books.toscrape.com/catalogue/category/books/mystery_3/index.html
Mystery,"In a Dark, Dark Wood",1,£19.63,http://books.toscrape.com/catalogue/category/books/mystery_3/index.html
Mystery,In the Woods (Dublin Murder Squad #1),2,£38.38,http://books.toscrape.com/catalogue/category/books/mystery_3/page-2.html
Mystery,Most Wanted,3,£35.28,http://books.toscrape.com/catalogue/category/books/mystery_3/index.html
Mystery,Murder at the 42nd Street Library (Raymond Ambler #1),4,£54.36,http://books.toscrape.com/catalogue/category/books/mystery_3/index.html
Mystery,Playing with Fire,3,£13.71,http://books.toscrape.com/catalogue/category/books/mystery_3/index.html
Mystery,Poisonous (Max Revere Novels #3),3,£26.80,http://books.toscrape.com/catalogue/category/books/mystery_3/index.html
Mystery,Sharp Objects,4,£47.82,http://books.toscrape.com/catalogue/category/books/mystery_3/index.html
Mystery,Tastes Like Fear (DI Marnie Rome #3),1,£10.69,http://books.toscrape.com/catalogue/category/books/mystery_3/index.html
Mystery,That Darkness (Gardiner and Renner #1),1,£13.92,http://books.toscrape.com/catalogue/category/books/mystery_3/index.html
Mystery,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),5,£52.30,http://books.toscrape.com/catalogue/category/books/mystery_3/index.html
Mystery,The Cuckoo's Calling (Cormoran Strike #1),1,£19.21,http://books.toscrape.com/catalogue/category/books/mystery_3/page-2.html
Mystery,The Exiled,3,£43.45,http://books.toscrape.com/catalogue/category/books/mystery_3/page-2.html
Mystery,The Girl In The Ice (DCI Erika Foster #1),3,£15.85,http://books.toscrape.com/catalogue/category/books/mystery_3/page-2.html
Mystery,The Girl You Lost,5,£12.29,http://books.toscrape.com/catalogue/category/books/mystery_3/page-2.html
Mystery,The Last Mile (Amos Decker #2),2,£54.21,http://books.toscrape.com/catalogue/category/books/mystery_3/index.html
Mystery,The Murder of Roger Ackroyd (Hercule Poirot #4),4,£44.10,http://books.toscrape.com/catalogue/category/books/mystery_3/index.html
Mystery,The Mysterious Affair at Styles (Hercule Poirot #1),4,£24.80,http://books.toscrape.com/catalogue/category/books/mystery_3/page-2.html
Mystery,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),4,£57.70,http://books.toscrape.com/catalogue/category/books/mystery_3/page-2.html
Mystery,The Past Never Ends,4,£56.50,http://books.toscrape.com/catalogue/category/books/mystery_3/index.html
Mystery,The Silkworm (Cormoran Strike #2),5,£23.05,http://books.toscrape.com/catalogue/category/books/mystery_3/page-2.html
Mystery,The Widow,2,£27.26,http://books.toscrape.com/catalogue/category/books/mystery_3/index.html
Mystery,What Happened on Beale Street (Secrets of the South Mysteries #2),5,£25.37,http://books.toscrape.com/catalogue/category/books/mystery_3/index.html
New Adult,Off Sides (Off #1),5,£39.45,http://books.toscrape.com/catalogue/category/books/new-adult_20/index.html
New Adult,Shameless,3,£58.35,http://books.toscrape.com/catalogue/category/books/new-adult_20/index.html
New Adult,The Hook Up (Game On #1),5,£36.29,http://books.toscrape.com/catalogue/category/books/new-adult_20/index.html
New Adult,The Matchmaker's Playbook (Wingmen Inc. #1),1,£55.85,http://books.toscrape.com/catalogue/category/books/new-adult_20/index.html
New Adult,The Mistake (Off-Campus #2),3,£43.29,http://books.toscrape.com/catalogue/category/books/new-adult_20/index.html
New Adult,Without Borders (Wanderlove #1),2,£45.07,http://books.toscrape.com/catalogue/category/books/new-adult_20/index.html
Nonfiction,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,5,£23.11,http://books.toscrape.com/catalogue/category/books/nonfiction_13/index.html
Nonfiction,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",2,£24.57,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-3.html
Nonfiction,13 Hours: The Inside Account of What Really Happened In Benghazi,1,£27.06,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html
Nonfiction,A Mother's Reckoning: Living in the Aftermath of Tragedy,3,£19.53,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-3.html
Nonfiction,"A Murder Over a Girl: Justice, Gender, Junior High",3,£13.20,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-4.html
Nonfiction,A Walk in the Woods: Rediscovering America on the Appalachian Trail,4,£30.48,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-6.html
Nonfiction,Abstract City,5,£56.37,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html
Nonfiction,Agnostic: A Spirited Manifesto,5,£12.51,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html
Nonfiction,Algorithms to Live By: The Computer Science of Human Decisions,1,£30.81,http://books.toscrape.com/catalogue/category/books/nonfiction_13/index.html
Nonfiction,Are We Smart Enough to Know How Smart Animals Are?,1,£56.58,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-6.html
Nonfiction,Becoming Wise: An Inquiry into the Mystery and Art of Living,2,£27.43,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html
Nonfiction,Being Mortal: Medicine and What Matters in the End,4,£55.06,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-4.html
Nonfiction,Between the World and Me,4,£56.91,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-4.html
Nonfiction,Big Magic: Creative Living Beyond Fear,3,£30.80,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html
Nonfiction,Black Flags: The Rise of ISIS,1,£40.87,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-6.html
Nonfiction,Blink: The Power of Thinking Without Thinking,5,£21.74,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html
Nonfiction,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",2,£27.35,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html
Nonfiction,Brain on Fire: My Month of Madness,5,£49.32,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html
Nonfiction,Brave Enough,5,£51.32,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html
Nonfiction,Brazen: The Courage to Find the You That's Been Hiding,2,£19.22,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-3.html
Nonfiction,Buying In: The Secret Dialogue Between What We Buy and Who We Are,4,£37.80,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html
Nonfiction,Call the Nurse: True Stories of a Country Nurse on a Scottish Isle,5,£29.14,http://books.toscrape.com/catalogue/category/books/nonfiction_13/index.html
Nonfiction,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,2,£35.92,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-3.html
Nonfiction,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",3,£19.43,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html
Nonfiction,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",3,£32.35,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-4.html
Nonfiction,Disrupted: My Misadventure in the Start-Up Bubble,5,£15.28,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html
Nonfiction,"Eat, Pray, Love",3,£51.32,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-6.html
Nonfiction,"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",5,£51.75,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html
Nonfiction,Everydata: The Misinformation Hidden in the Little Data You Consume Every Day,2,£54.35,http://books.toscrape.com/catalogue/category/books/nonfiction_13/index.html
Nonfiction,"Far & Away: Places on the Brink of Change: Seven Continents, Twenty-Five Years",4,£15.06,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html
Nonfiction,Finding God in the Ruins: How God Redeems Pain,2,£46.64,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-4.html
Nonfiction,For the Love: Fighting for Grace in a World of Impossible Standards,3,£45.13,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-4.html
Nonfiction,Furiously Happy: A Funny Book About Horrible Things,4,£41.46,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-3.html
Nonfiction,"Girl, Interrupted",3,£42.14,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-4.html
Nonfiction,God Is Not Great: How Religion Poisons Everything,1,£27.80,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-4.html
Nonfiction,Gratitude,5,£26.66,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html
Nonfiction,H is for Hawk,5,£57.42,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-6.html
Nonfiction,Hamilton: The Revolution,3,£58.79,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html
Nonfiction,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,2,£28.88,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html
Nonfiction,I Will Find You,1,£44.21,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-3.html
Nonfiction,In Cold Blood,4,£49.98,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-4.html
Nonfiction,In the Country We Love: My Family Divided,4,£22.00,http://books.toscrape.com/catalogue/category/books/nonfiction_13/index.html
Nonfiction,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",3,£28.85,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html
Nonfiction,Into the Wild,5,£56.70,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html
Nonfiction,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,1,£42.38,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html
Nonfiction,Kindle Paperwhite User's Guide,3,£34.00,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-6.html
Nonfiction,Let It Out: A Journey Through Journaling,5,£26.79,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html
Nonfiction,Let's Pretend This Never Happened: A Mostly True Memoir,1,£45.11,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html
Nonfiction,Letter to a Christian Nation,1,£22.20,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html
Nonfiction,Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,3,£12.55,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-3.html
Nonfiction,Looking for Lovely: Collecting the Moments that Matter,5,£29.14,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html
Nonfiction,"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",2,£25.06,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-3.html
Nonfiction,Man's Search for Meaning,3,£29.48,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-3.html
Nonfiction,"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",1,£57.83,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html
Nonfiction,"Mother, Can You Not?",5,£16.89,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-3.html
Nonfiction,My Mother Was Nuts,4,£31.63,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-4.html
Nonfiction,Night (The Night Trilogy #1),1,£13.51,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html
Nonfiction,No Dream Is Too High: Life Lessons From a Man Who Walked on the Moon,2,£21.95,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html
Nonfiction,Notes from a Small Island (Notes From a Small Island #1),1,£40.17,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html
Nonfiction,Outliers: The Story of Success,1,£14.16,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html
Nonfiction,Reasons to Stay Alive,2,£26.41,http://books.toscrape.com/catalogue/category/books/nonfiction_13/index.html
Nonfiction,Reskilling America: Learning to Labor in the Twenty-First Century,2,£19.83,http://books.toscrape.com/catalogue/category/books/nonfiction_13/index.html
Nonfiction,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",4,£41.67,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html
Nonfiction,Rising Strong,3,£21.82,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-3.html
Nonfiction,Smarter Faster Better: The Secrets of Being Productive in Life and Business,5,£38.89,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-3.html
Nonfiction,Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,3,£21.21,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-3.html
Nonfiction,So You've Been Publicly Shamed,2,£12.23,http://books.toscrape.com/catalogue/category/books/nonfiction_13/index.html
Nonfiction,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,4,£41.83,http://books.toscrape.com/catalogue/category/books/nonfiction_13/index.html
Nonfiction,Spilled Milk: Based on a True Story,1,£49.51,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html
Nonfiction,Stiff: The Curious Lives of Human Cadavers,3,£36.74,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html
Nonfiction,Swell: A Year of Waves,1,£45.58,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html
Nonfiction,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,4,£25.15,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-4.html
Nonfiction,The Artist's Way: A Spiritual Path to Higher Creativity,5,£38.49,http://books.toscrape.com/catalogue/category/books/nonfiction_13/index.html
Nonfiction,The Bad-Ass Librarians of Timbuktu: And Their Race to Save the World's Most Precious Manuscripts,1,£15.77,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html
Nonfiction,The Diary of a Young Girl,3,£59.90,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-3.html
Nonfiction,The Electric Pencil: Drawings from Inside State Hospital No. 3,1,£56.06,http://books.toscrape.com/catalogue/category/books/nonfiction_13/index.html
Nonfiction,The End of the Jesus Era (An Investigation #1),1,£14.40,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-6.html
Nonfiction,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,3,£31.05,http://books.toscrape.com/catalogue/category/books/nonfiction_13/index.html
Nonfiction,The Genius of Birds,1,£17.24,http://books.toscrape.com/catalogue/category/books/nonfiction_13/index.html
Nonfiction,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,2,£28.23,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-4.html
Nonfiction,The Gunning of America: Business and the Making of American Gun Culture,4,£16.81,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-4.html
Nonfiction,The Gutsy Girl: Escapades for Your Life of Epic Adventure,1,£37.13,http://books.toscrape.com/catalogue/category/books/nonfiction_13/index.html
Nonfiction,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,3,£38.71,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-4.html
Nonfiction,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,3,£16.77,http://books.toscrape.com/catalogue/category/books/nonfiction_13/index.html
Nonfiction,The Literature Book (Big Ideas Simply Explained),3,£17.43,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html
Nonfiction,The Lonely City: Adventures in the Art of Being Alone,2,£33.26,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-3.html
Nonfiction,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,4,£59.45,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-4.html
Nonfiction,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",4,£28.45,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-3.html
